groupID,nucleus_size,g_len,r_len,list_size,depth_approx,time_depth_approx,outcome,calls_recoveringl1,calls_test_conj,time_attack
G_3_3_07_3,8,100,1000,10,10,1400035,-2,13,0,1333
G_3_7_07_3,3,1000,100,10,6,28589,0,7,178,712
G_3_7_07_1,3,10,100,5,4,11499,0,13,499,595
G_3_7_09_3,3,1000,100,5,5,7998,0,4,4,219
G_3_3_07_1,5,1000,1000,5,9,1391640,1,19,53,1694
G_3_7_09_1,3,1000,100,10,5,9278,0,4,180,584
G_3_7_09_3,3,1000,100,5,5,7998,0,4,6,190
G_3_7_07_2,3,1000,100,5,4,7439,0,13,486,930
G_3_7_07_1,3,10,100,5,4,11499,0,13,501,561
G_3_7_07_3,3,1000,100,10,6,28589,0,7,177,653
G_3_7_09_3,3,1000,100,10,5,7998,0,4,11,233
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,288,873
G_3_7_09_1,3,1000,100,10,5,9278,0,4,180,594
G_3_7_09_3,3,1000,100,10,5,7998,0,4,8,242
G_3_7_07_2,3,1000,100,5,4,7439,0,13,477,666
G_3_7_07_1,3,10,100,5,4,11499,0,13,493,572
G_3_7_09_2,3,1000,10,50,3,575,0,13,899,1403
G_3_7_09_3,3,1000,100,10,5,7998,0,4,19,249
G_3_7_07_3,3,1000,100,10,6,28589,0,7,188,702
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,1122
G_3_7_07_1,3,10,100,5,4,11499,0,13,464,467
G_3_7_09_3,3,1000,100,10,5,7998,0,4,7,227
G_3_7_07_2,3,1000,100,5,4,7439,0,13,486,880
G_3_7_09_3,3,1000,100,10,5,7998,0,4,14,233
G_3_7_07_1,3,10,100,5,4,11499,0,13,484,542
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,294,868
G_3_7_07_3,3,1000,100,10,6,28589,0,7,177,733
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,995
G_3_7_09_3,3,1000,100,10,5,7998,0,4,13,234
G_3_3_07_1,5,1000,1000,5,9,1391640,1,10,0,1825
G_3_7_07_1,3,10,100,5,4,11499,0,13,494,556
G_3_7_09_3,3,1000,100,10,5,7998,0,4,33,259
G_3_7_07_2,3,1000,100,5,4,7439,0,13,459,786
G_3_7_07_3,3,1000,100,10,6,28589,0,7,188,699
G_3_7_09_2,3,1000,10,50,3,575,0,13,900,1315
G_3_7_09_3,3,1000,100,10,5,7998,0,4,13,262
G_3_7_07_1,3,10,100,5,4,11499,0,13,496,587
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,1044
G_3_7_09_2,3,10,100,5,4,7200,0,13,393,333
G_3_3_09_3,3,1000,1000,50,6,200126,0,4,300,892
G_3_7_09_3,3,1000,100,10,5,7998,0,4,17,243
G_3_7_07_2,3,1000,100,5,4,7439,0,13,477,900
G_3_7_09_2,3,10,100,5,4,7200,0,13,397,363
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,993
G_3_7_07_1,3,10,100,5,4,11499,0,13,495,586
G_3_7_09_3,3,1000,100,10,5,7998,0,4,19,245
G_3_7_07_3,3,1000,100,10,6,28589,0,7,189,829
G_3_7_09_2,3,10,100,5,4,7200,0,13,400,370
G_3_7_07_1,3,10,100,5,4,11499,0,13,500,589
G_3_7_09_2,3,10,100,5,4,7200,0,13,443,376
G_3_7_07_2,3,1000,100,5,4,7439,0,13,450,834
G_3_7_09_3,3,1000,100,50,5,7998,0,4,11,432
G_3_7_07_3,3,1000,100,10,6,28589,0,7,188,765
G_7_3_07_1,9,10,10,5,4,2440,1,11,16,752
G_3_7_09_2,3,10,100,5,4,7200,0,13,392,347
G_3_3_07_1,5,1000,1000,5,9,1391640,1,13,44,1888
G_3_3_07_3,8,100,1000,10,10,1400035,1,13,0,990
G_3_7_07_1,3,10,100,5,4,11499,0,13,499,570
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,902
G_3_7_09_2,3,10,100,5,4,7200,0,13,435,372
G_7_3_07_1,9,10,10,5,4,2440,1,5,0,703
G_3_7_07_2,3,1000,100,5,4,7439,0,13,468,924
G_3_7_07_1,3,10,100,10,4,11499,0,13,519,577
G_3_7_09_2,3,10,100,5,4,7200,0,13,426,368
G_3_7_07_3,3,1000,100,10,6,28589,0,7,181,775
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,7164
G_3_7_09_3,3,1000,100,50,5,7998,0,4,14,403
G_3_7_09_2,3,10,100,5,4,7200,0,13,449,404
G_3_7_07_1,3,10,100,10,4,11499,0,13,531,562
G_3_7_09_2,3,10,100,5,4,7200,0,13,396,339
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,1003
G_3_7_09_3,3,1000,100,50,5,7998,0,4,7,412
G_3_7_07_3,3,1000,100,10,6,28589,0,7,191,788
G_3_7_07_2,3,1000,100,10,4,7439,0,13,531,1043
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1266
G_3_7_07_1,3,10,100,10,4,11499,0,13,519,617
G_3_7_09_2,3,10,100,5,4,7200,0,13,413,385
G_3_7_09_2,3,10,100,10,4,7200,0,13,469,398
G_3_7_07_1,3,10,100,10,4,11499,0,13,540,582
G_3_7_09_3,3,1000,100,50,5,7998,0,4,6,414
G_3_7_09_2,3,10,100,10,4,7200,0,13,481,401
G_3_3_07_1,5,1000,1000,5,9,1391640,1,11,57,2099
G_3_7_07_2,3,1000,100,10,4,7439,0,13,531,859
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,925
G_3_7_07_1,3,10,100,10,4,11499,0,13,538,639
G_3_7_09_2,3,10,100,10,4,7200,0,13,407,380
G_3_7_09_3,3,1000,100,50,5,7998,0,4,20,428
G_3_7_09_2,3,10,100,10,4,7200,0,13,410,354
G_3_7_07_3,3,1000,100,50,6,28589,0,7,306,1390
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1163
G_3_7_07_1,3,10,100,10,4,11499,0,13,529,661
G_3_7_09_2,3,10,100,10,4,7200,0,13,427,393
G_3_7_07_2,3,1000,100,10,4,7439,0,13,540,1062
G_7_3_07_1,9,10,10,5,4,2440,1,42,160,3516
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,911
G_3_7_09_3,3,1000,100,50,5,7998,0,4,23,430
G_3_7_09_2,3,10,100,10,4,7200,0,13,431,358
G_3_7_07_1,3,10,100,10,4,11499,0,13,528,622
G_3_7_09_2,3,10,100,10,4,7200,0,13,427,382
G_7_3_07_1,9,10,10,5,4,2440,1,5,0,704
G_3_7_07_2,3,1000,100,10,4,7439,0,13,540,971
G_3_7_07_1,3,10,100,10,4,11499,0,13,529,628
G_3_7_09_2,3,10,100,10,4,7200,0,13,442,365
G_3_7_09_3,3,1000,100,50,5,7998,0,4,8,404
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,2,1902
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,11294
G_3_7_07_3,3,1000,100,50,6,28589,0,7,304,1345
G_3_7_09_2,3,10,100,10,4,7200,0,13,435,388
G_7_3_07_1,9,10,10,5,4,2440,1,5,0,731
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1367
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,926
G_3_7_07_1,3,10,100,10,4,11499,0,13,536,637
G_3_7_09_2,3,10,100,10,4,7200,0,13,461,393
G_3_7_09_3,3,1000,100,50,5,7998,0,4,18,431
G_3_7_07_2,3,1000,100,10,4,7439,0,13,531,962
G_7_3_07_1,9,10,10,5,4,2440,1,7,4,711
G_3_7_07_1,3,10,100,10,4,11499,0,13,533,598
G_3_7_09_2,3,10,100,50,4,7200,0,13,642,633
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,6155
G_7_3_07_1,9,10,10,5,4,2440,1,5,0,632
G_3_7_09_3,3,1000,100,50,5,7998,0,4,11,449
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,933
G_3_7_07_2,3,1000,100,10,4,7439,0,13,522,881
G_3_7_09_2,3,10,100,50,4,7200,0,13,647,605
G_3_7_07_1,3,10,100,50,4,11499,0,13,813,892
G_3_3_03_1,41,10,10,10,10,18684,1,13,0,1918
G_3_7_07_3,3,1000,100,50,6,28589,0,7,305,1249
G_7_3_07_1,9,10,10,5,4,2440,1,8,3,594
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1238
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,1,1726
G_3_7_09_3,3,1000,100,50,5,7998,0,4,12,402
G_3_7_09_2,3,10,100,50,4,7200,0,13,629,575
G_3_7_07_2,3,1000,100,10,4,7439,0,13,522,974
G_3_7_07_1,3,10,100,50,4,11499,0,13,829,952
G_3_7_09_3,3,10,1000,5,6,211050,0,4,8,304
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,900
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,884
G_7_3_07_1,9,10,10,5,4,2440,1,14,108,826
G_3_7_09_2,3,10,100,50,4,7200,0,13,680,637
G_3_7_09_3,3,10,1000,5,6,211050,0,4,5,303
G_7_3_07_1,9,10,10,5,4,2440,1,7,1,599
G_3_7_09_2,3,10,100,50,4,7200,0,13,577,558
G_3_7_07_1,3,10,100,50,4,11499,0,13,805,860
G_3_7_09_3,3,10,1000,5,6,211050,0,4,6,293
G_3_7_07_3,3,1000,100,50,6,28589,0,7,307,1275
G_3_7_07_2,3,1000,100,10,4,7439,0,13,540,959
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1193
G_3_7_09_3,3,10,1000,5,6,211050,0,4,11,323
G_3_7_09_2,3,10,100,50,4,7200,0,13,658,592
G_3_7_09_1,3,1000,100,50,5,9278,0,4,300,962
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,714
G_3_7_07_1,3,10,100,50,4,11499,0,13,837,907
G_3_7_09_3,3,10,1000,5,6,211050,0,4,3,322
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,11,1916
G_3_7_07_2,3,1000,100,10,4,7439,0,13,522,925
G_3_7_09_2,3,10,100,50,4,7200,0,13,610,619
G_3_7_09_1,3,10,1000,5,6,264098,0,4,160,498
G_7_3_07_1,9,10,10,10,4,2440,1,5,2,677
G_3_7_09_3,3,10,1000,5,6,211050,0,4,17,330
G_3_7_09_3,3,10,1000,5,6,211050,0,4,3,305
G_3_7_09_1,3,10,1000,5,6,264098,0,4,163,520
G_3_7_09_2,3,10,100,50,4,7200,0,13,667,591
G_3_7_07_1,3,10,100,50,4,11499,0,13,840,911
G_3_7_07_3,3,1000,100,50,6,28589,0,7,310,1250
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,638
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,2713
G_3_7_07_2,3,1000,100,10,4,7439,0,13,540,886
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1194
G_3_7_09_2,3,10,100,50,4,7200,0,13,634,579
G_3_7_09_1,3,10,1000,5,6,264098,0,4,165,518
G_3_7_09_3,3,10,1000,5,6,211050,0,4,13,435
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,682
G_3_7_07_1,3,10,100,50,4,11499,0,13,819,948
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,610
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,846
G_3_7_09_2,3,10,100,50,4,7200,0,13,693,630
G_3_7_09_3,3,10,1000,5,6,211050,0,4,4,417
G_3_7_09_1,3,10,1000,5,6,264098,0,4,165,593
G_3_7_09_2,3,100,100,5,4,7200,0,13,248,299
G_3_7_03_2,34,100,10,5,15,26547,1,18,0,19520
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,784
G_3_7_09_3,3,10,1000,5,6,211050,0,4,16,304
G_3_7_07_1,3,10,100,50,4,11499,0,13,830,884
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,1,1896
G_3_7_07_3,3,1000,100,50,6,28589,0,7,305,1278
G_7_3_07_1,9,10,10,10,4,2440,1,13,106,1126
G_3_7_09_2,3,100,100,5,4,7200,0,13,312,374
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,6423
G_3_7_09_1,3,10,1000,5,6,264098,0,4,165,558
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1528
G_3_7_09_2,3,100,100,5,4,7200,0,13,294,298
G_3_7_09_3,3,10,1000,10,6,211050,0,4,7,317
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,629
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1431
G_3_7_09_2,3,100,100,5,4,7200,0,13,224,283
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,852
G_3_7_09_1,3,10,1000,5,6,264098,0,4,163,591
G_3_7_07_1,3,10,100,50,4,11499,0,13,819,895
G_3_7_09_3,3,10,1000,10,6,211050,0,4,13,401
G_3_7_09_2,3,100,100,5,4,7200,0,13,279,297
G_3_7_09_2,3,100,100,5,4,7200,0,10,211,270
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,679
G_3_7_09_3,3,10,1000,10,6,211050,0,4,12,326
G_3_7_09_1,3,10,1000,5,6,264098,0,4,162,494
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,777
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,2521
G_3_7_09_2,3,100,100,5,4,7200,0,13,286,310
G_3_7_07_3,3,1000,100,50,6,28589,0,7,310,1255
G_3_7_07_1,3,10,100,50,4,11499,0,13,843,998
G_3_7_09_3,3,10,1000,10,6,211050,0,4,3,349
G_3_7_09_2,3,100,100,5,4,7200,0,13,261,248
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,637
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,0,1714
G_3_7_09_2,3,100,100,5,4,7200,0,11,316,321
G_3_7_09_3,3,10,1000,10,6,211050,0,4,6,339
G_3_7_09_1,3,10,1000,5,6,264098,0,4,163,648
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1579
G_3_7_09_2,3,100,100,5,4,7200,0,10,140,201
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,981
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,643
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1273
G_3_7_07_1,3,10,100,50,4,11499,0,13,817,906
G_3_7_09_3,3,10,1000,10,6,211050,0,4,11,322
G_3_7_09_2,3,100,100,10,4,7200,0,13,407,425
G_3_7_09_1,3,10,1000,5,6,264098,0,2,59,424
G_3_7_09_3,3,10,1000,10,6,211050,0,4,6,295
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,1486
G_3_7_07_1,3,100,100,5,4,11499,0,13,440,507
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,798
G_3_7_09_2,3,100,100,10,4,7200,0,13,431,423
G_7_3_07_1,9,10,10,10,4,2440,1,5,0,764
G_3_7_07_3,3,1000,100,50,6,28589,0,7,311,1207
G_3_7_09_3,3,10,1000,10,6,211050,0,4,7,299
G_3_7_09_1,3,10,1000,5,6,264098,0,4,164,481
G_3_7_09_2,3,100,100,10,4,7200,0,13,353,327
G_3_7_07_1,3,100,100,5,4,11499,0,13,390,467
G_3_7_09_3,3,10,1000,10,6,211050,0,4,16,319
G_3_7_09_2,3,100,100,10,4,7200,0,13,429,370
G_3_7_07_1,3,100,100,5,4,11499,0,13,379,401
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,0,1527
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,848
G_3_7_09_1,3,10,1000,10,6,264098,0,4,176,482
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,930
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1133
G_3_7_09_3,3,10,1000,10,6,211050,0,4,8,310
G_3_7_07_2,3,1000,100,50,4,7439,0,13,898,1607
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,1174
G_3_7_09_2,3,100,100,10,4,7200,0,13,382,329
G_3_7_07_1,3,100,100,5,4,11499,0,13,301,337
G_3_7_09_1,3,10,1000,10,6,264098,0,4,176,524
G_3_7_07_1,3,100,100,5,4,11499,0,13,277,378
G_3_7_09_2,3,100,100,10,4,7200,0,13,468,494
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,802
G_3_7_09_3,3,10,1000,50,6,211050,0,4,10,496
G_7_3_07_2,21,10,10,5,5,3998,1,9,4,834
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,5165
G_3_7_07_3,3,1000,100,50,6,28589,0,7,310,1231
G_3_7_07_1,3,100,100,5,4,11499,0,13,418,449
G_3_7_09_2,3,100,100,10,4,7200,0,13,439,447
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,926
G_3_7_09_1,3,10,1000,10,6,264098,0,4,176,563
G_3_7_09_3,3,10,1000,50,6,211050,0,4,5,478
G_3_7_09_2,3,100,100,10,4,7200,0,13,422,396
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,840
G_3_7_07_1,3,100,100,5,4,11499,0,13,320,493
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,903
G_3_7_09_1,3,10,1000,10,6,264098,0,4,177,551
G_3_7_09_3,3,10,1000,50,6,211050,0,4,10,534
G_3_7_07_1,3,100,100,5,4,11499,0,13,325,369
G_3_7_09_2,3,100,100,10,4,7200,0,13,437,416
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,890
G_3_3_07_3,8,100,1000,50,10,1400035,1,13,0,1441
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1727
G_3_7_09_2,3,100,100,10,4,7200,0,13,317,351
G_7_3_07_2,21,10,10,5,5,3998,1,7,0,796
G_3_7_07_1,3,100,100,5,4,11499,0,13,300,390
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,888
G_3_7_09_3,3,10,1000,50,6,211050,0,4,9,457
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,0,2107
G_3_7_09_1,3,10,1000,10,6,264098,0,4,172,543
G_3_7_07_1,3,100,100,5,4,11499,0,10,281,291
G_3_7_07_3,3,1000,100,50,6,28589,0,7,304,1260
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,791
G_3_7_09_2,3,100,100,50,4,7200,0,13,834,790
G_3_7_09_3,3,10,1000,50,6,211050,0,4,9,633
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,786
G_3_7_07_1,3,100,100,10,4,11499,0,13,450,592
G_3_7_09_1,3,10,1000,10,6,264098,0,4,174,523
G_3_7_09_3,3,10,1000,50,6,211050,0,4,9,454
G_3_7_07_3,3,10,1000,5,8,892222,0,7,171,590
G_3_7_07_1,3,100,100,10,4,11499,0,13,481,625
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,795
G_3_7_09_2,3,100,100,50,4,7200,0,13,813,751
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,845
G_3_7_09_1,3,10,1000,10,6,264098,0,4,179,651
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1626
G_3_7_09_3,3,10,1000,50,6,211050,0,4,21,487
G_3_7_07_1,3,100,100,10,4,11499,0,13,469,623
G_3_7_09_1,3,10,1000,10,6,264098,0,4,176,496
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,848
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,747
G_3_7_09_2,3,100,100,50,4,7200,0,13,836,888
G_3_3_07_3,8,1000,1000,5,10,1400035,1,13,0,2122
G_3_7_07_1,3,100,100,10,4,11499,0,13,385,453
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,0,2002
G_3_7_07_3,3,10,1000,5,8,892222,0,7,165,619
G_3_7_09_3,3,10,1000,50,6,211050,0,4,13,511
G_3_7_09_1,3,10,1000,10,6,264098,0,4,179,506
G_3_7_07_1,3,100,100,10,4,11499,0,13,479,568
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,803
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,854
G_3_7_09_3,3,10,1000,50,6,211050,0,4,5,449
G_3_7_09_2,3,100,100,50,4,7200,0,13,827,804
G_3_7_09_1,3,10,1000,10,6,264098,0,4,177,531
G_3_7_07_3,3,10,1000,5,8,892222,0,7,165,614
G_3_7_07_1,3,100,100,10,4,11499,0,13,515,560
G_3_7_09_3,3,10,1000,50,6,211050,0,4,6,471
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,838
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,787
G_3_7_09_2,3,100,100,50,4,7200,0,13,827,766
G_3_7_09_3,3,100,1000,5,6,211050,0,4,4,206
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1778
G_3_7_07_1,3,100,100,10,4,11499,0,13,441,572
G_3_7_09_1,3,10,1000,50,6,264098,0,4,276,733
G_3_7_09_3,3,100,1000,5,6,211050,0,4,11,206
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,520
G_3_7_07_3,3,10,1000,5,8,892222,0,7,160,612
G_7_3_07_1,9,10,10,50,4,2440,1,5,0,818
G_3_7_09_2,3,100,100,50,4,7200,0,13,820,711
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,851
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,0,1651
G_3_7_09_3,3,100,1000,5,6,211050,0,4,15,234
G_3_7_07_1,3,100,100,10,4,11499,0,13,404,709
G_3_7_09_1,3,10,1000,50,6,264098,0,4,276,659
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,735
G_3_3_07_3,8,1000,1000,5,10,1400035,1,25,34,2223
G_3_7_09_3,3,100,1000,5,6,211050,0,4,9,206
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,706
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,764
G_3_7_07_3,3,10,1000,5,8,892222,0,7,168,637
G_3_7_09_2,3,100,100,50,4,7200,0,13,812,844
G_3_7_07_1,3,100,100,10,4,11499,0,13,469,668
G_3_7_09_3,3,100,1000,5,6,211050,0,4,5,289
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,674
G_3_7_09_1,3,10,1000,50,6,264098,0,4,270,846
G_3_7_09_3,3,100,1000,5,6,211050,0,4,12,215
G_3_7_07_1,3,100,100,10,4,11499,0,13,464,543
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,820
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1683
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,823
G_3_7_09_3,3,100,1000,5,6,211050,0,4,14,202
G_3_7_09_2,3,100,100,50,4,7200,0,13,809,757
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,8518
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,670
G_3_7_09_3,3,100,1000,5,6,211050,0,4,8,198
G_3_7_03_2,34,100,10,5,15,26547,1,18,0,14422
G_3_7_07_3,3,10,1000,5,8,892222,0,7,175,635
G_3_7_09_1,3,10,1000,50,6,264098,0,4,277,695
G_3_7_09_3,3,100,1000,5,6,211050,0,4,12,195
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,839
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,549
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,827
G_3_7_09_2,3,100,100,50,4,7200,0,13,836,811
G_3_3_07_1,5,1000,1000,10,9,1391640,1,10,1,1920
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,7994
G_3_7_09_3,3,100,1000,5,6,211050,0,4,4,239
G_3_7_07_1,3,100,100,50,4,11499,0,13,900,1192
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,568
G_3_7_09_1,3,10,1000,50,6,264098,0,4,276,811
G_3_7_09_3,3,100,1000,10,6,211050,0,4,12,212
G_3_7_07_3,3,10,1000,5,8,892222,0,7,168,594
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,849
G_3_3_07_3,8,1000,1000,5,10,1400035,1,25,16,2137
G_7_3_07_2,21,10,10,10,5,3998,1,7,0,869
G_3_7_09_2,3,100,100,50,4,7200,0,13,801,758
G_3_7_09_3,3,100,1000,10,6,211050,0,4,6,219
G_7_3_07_3,7,10,10,5,5,3944,1,8,3,607
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1563
G_3_7_09_3,3,100,1000,10,6,211050,0,4,10,239
G_3_7_07_1,3,100,100,50,4,11499,0,13,889,1180
G_3_7_09_1,3,10,1000,50,6,264098,0,4,273,708
G_3_7_07_3,3,10,1000,5,8,892222,0,7,159,578
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,541
G_3_7_09_3,3,100,1000,10,6,211050,0,4,7,226
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,1061
G_7_3_07_2,21,10,10,50,5,3998,1,7,0,975
G_3_7_09_2,3,1000,100,5,4,7200,0,13,495,982
G_3_7_09_3,3,100,1000,10,6,211050,0,4,7,226
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,552
G_3_7_09_1,3,10,1000,50,6,264098,0,4,281,711
G_3_7_09_3,3,100,1000,10,6,211050,0,4,8,251
G_3_7_07_1,3,100,100,50,4,11499,0,13,903,1273
G_3_7_09_2,3,1000,100,5,4,7200,0,13,495,805
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,985
G_7_3_07_2,21,10,10,50,5,3998,1,7,0,964
G_3_7_07_3,3,10,1000,5,8,892222,0,3,57,373
G_7_3_07_3,7,10,10,5,5,3944,1,6,0,621
G_3_7_09_3,3,100,1000,10,6,211050,0,4,11,263
G_3_3_07_1,5,1000,1000,50,9,1391640,1,10,0,2218
G_3_7_09_1,3,10,1000,50,6,264098,0,4,271,703
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1590
G_3_7_09_3,3,100,1000,10,6,211050,0,4,6,235
G_7_3_07_3,7,10,10,10,5,3944,1,6,0,562
G_3_7_09_2,3,1000,100,5,4,7200,0,13,450,744
G_3_3_07_3,8,1000,1000,5,10,1400035,1,13,8,1861
G_3_7_09_3,3,100,1000,10,6,211050,0,4,14,242
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,925
G_7_3_07_2,21,10,10,50,5,3998,1,7,0,1031
G_3_7_07_1,3,100,100,50,4,11499,0,13,891,1125
G_7_3_07_3,7,10,10,10,5,3944,1,6,0,525
G_3_7_09_3,3,100,1000,10,6,211050,0,4,6,223
G_3_7_07_3,3,10,1000,5,8,892222,0,7,168,672
G_3_7_09_1,3,10,1000,50,6,264098,0,4,272,735
G_7_3_07_3,7,10,10,10,5,3944,1,6,0,589
G_3_7_09_2,3,1000,100,5,4,7200,0,13,486,922
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,906
G_3_7_09_3,3,100,1000,50,6,211050,0,4,8,410
G_3_3_03_1,41,10,10,50,10,18684,1,13,0,4742
G_7_3_07_2,21,10,10,50,5,3998,1,7,0,1001
G_3_7_09_1,3,10,1000,50,6,264098,0,4,276,734
G_3_7_07_3,3,10,1000,10,8,892222,0,7,177,615
G_7_3_07_3,7,10,10,10,5,3944,1,6,0,552
G_3_7_07_1,3,100,100,50,4,11499,0,13,878,1162
G_3_7_07_2,3,1000,100,50,4,7439,0,13,900,1465
G_3_7_09_3,3,100,1000,50,6,211050,0,4,3,400
G_3_7_09_2,3,1000,100,5,4,7200,0,13,495,844
G_7_3_07_1,9,100,10,5,4,2440,1,5,0,831
G_3_7_09_1,3,100,1000,5,6,264098,0,4,165,419
G_3_7_03_1,14,100,10,10,14,19895,1,16,0,6635
G_7_3_07_3,7,10,10,10,5,3944,1,6,0,592
G_7_3_07_2,21,10,10,50,5,3998,1,7,0,848
G_3_7_09_3,3,100,1000,50,6,211050,0,4,9,405
G_3_7_09_1,3,100,1000,5,6,264098,0,4,165,433
G_3_7_07_3,3,10,1000,10,8,892222,0,7,174,671
G_3_3_07_3,8,1000,1000,5,10,1400035,1,13,0,1845
G_3_3_07_1,5,1000,1000,50,9,1391640,1,10,0,2143
G_3_7_09_2,3,1000,100,5,4,7200,0,13,468,738
